,Code,Smiles,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
518,IS00611,CCCc1nn(C)c2c1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)NC1CCC(=O)CC1,13.11403816062952,13.11403816062952,0.032932702401948344,-3.8579809458218546,0.4980081779777487,15.205882352941176,487.5820000000004,458.35000000000025,487.18894002799993,182,0,0.2768584114184479,-0.4931125654010684,0.4931125654010684,0.2768584114184479,1.2058823529411764,1.9411764705882353,2.6176470588235294,32.233272735875964,9.95264607454138,2.25905699762674,-2.2197518442703164,2.3128430514116642,-2.3722415811446504,7.891391098905795,-0.12006228400050296,3.111952750067459,1.786899422343132,1337.0195285956806,24.457454678884098,19.550279074347387,20.366775655275113,16.228713833015732,11.502349301975718,12.98551254957011,8.457263893312117,10.171244249885218,5.930771218885653,7.448942105687597,4.267352973767825,5.598165806054511,-3.0500000000000003,39788232.87250651,24.086558353812347,9.669534920899379,4.757115012770549,197.33739300099774,9.720841474747257,22.87386199526503,5.516700717616262,10.023291153407584,5.559266895052008,0.0,14.270877303288827,18.123870369728234,5.098681808301038,0.0,13.344558822616634,44.38530327385348,25.931156057677168,22.75974492657615,17.949197122200808,26.839937535005046,0.0,24.470536649792727,7.04767198267719,63.309728441603056,6.606881964512918,34.24683327935712,0.0,17.137367822980828,15.018224713304146,0.0,5.749511833283905,0.0,46.598206509695395,28.286321943082605,0.0,51.64551050885977,27.889121864974427,0.0,22.421257424929443,0.0,136.04,10.023291153407584,18.00687135247258,0.0,28.10424064408261,66.75128283420486,6.4208216229260096,16.814537072068404,13.1140390511388,13.847474399381248,19.78873371464754,4.736862953800049,36.16712172152884,0.0,31.858488553215665,4.434094214820537,1.570149149395424,0.7794699154503422,4.200942066776232,3.207989956969753,4.193887995830331,-2.1621435739871293,0.4782608695652174,34,2,10,1,0,1,0,1,2,3,0,0,8,2,11,2,8,1,0,1,0,0,6.850171091954975,4,2.4648000000000003,127.31420000000006,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
519,IS00612,CCCc1nn(C)c2c1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)NCc1ccc(OC)c(F)c1,14.014781828321619,14.014781828321619,0.06660511349722498,-4.010003744910624,0.32257757336946286,11.702702702702704,529.5940000000004,501.3700000000003,529.1795182159999,196,0,0.2768584114184479,-0.4936873644350581,0.4936873644350581,0.2768584114184479,1.135135135135135,1.8918918918918919,2.5675675675675675,32.23327229949682,10.143770814075223,2.2107070401847646,-2.1310204333391276,2.3103157012304574,-2.2315471706214716,7.890898230862539,0.34093819111865,3.185374909224996,1.7393824503831037,1560.568345545543,26.74191172926027,20.96162374217623,21.778120323103956,17.677402237999473,11.732441985134242,13.215605232728635,8.316476600637328,10.083429831409722,5.7481959864293675,7.147109714960672,4.003793377529597,5.047342239470031,-3.7699999999999996,164266611.43532345,26.297489127982818,10.688704361522314,5.345368853399914,213.0581084353939,14.457704428547306,17.090617048900093,17.083433391946063,10.023291153407584,5.559266895052008,0.0,9.476340119217006,22.514285417403052,5.098681808301038,0.0,19.410925891078243,49.239845656621675,13.592428388589765,29.869542467853684,22.281937939603857,21.056692588640107,0.0,24.470536649792727,7.04767198267719,38.12935752666362,13.716679505790452,63.82660681748484,0.0,22.886879656264732,19.755087667104196,4.39041504767482,11.49902366656781,0.0,41.88291827546003,30.03654116492336,5.817220841045895,31.525675508852714,46.088223070359255,0.0,22.421257424929443,0.0,128.2,21.399778889505487,17.60274921607558,0.0,23.01415621271418,46.6314478341978,6.4208216229260096,42.12343581873076,20.037776250829424,6.923737199690624,19.78873371464754,9.473725907600098,54.80921547887684,0.0,20.24321125105105,4.423316175425095,1.8111305060698042,0.005033176964988062,8.505035142570662,1.4518441042305406,3.9831255337156835,-0.981911368904659,0.32,37,2,10,0,0,0,0,2,2,4,0,0,8,2,12,2,10,0,0,0,0,0,7.596921263225826,4,3.301000000000002,136.70719999999994,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
520,IS00614,Oc1ccc(cc1)C(c1c[nH]c2ccc(cc12)C#N)c1c[nH]c2ccc(cc12)C#N,9.795287278925446,9.795287278925446,0.15649470899470952,-0.15649470899470952,0.39201815355871555,11.033333333333333,388.4300000000001,372.30200000000013,388.132411132,142,0,0.11509597020578526,-0.5079666359952573,0.5079666359952573,0.11509597020578526,0.7,1.2,1.6666666666666667,16.254654194670163,9.84147189082824,2.2335504336553575,-2.174612243950913,2.3971836303385623,-2.0211254125030047,5.898809465127402,0.4748025126566995,3.3899217391564234,1.8081739762455953,1361.0825443059566,20.664561460070647,15.847194285965013,15.847194285965013,14.673366393245594,9.488981283884717,9.488981283884717,7.256911536598971,7.256911536598971,5.534121254735521,5.534121254735521,4.094594393288086,4.094594393288086,-4.4799999999999995,14864888.184322657,17.607143161404515,6.843602705589175,2.7786017970633354,172.0014608954473,15.074484436735123,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,10.523783109476973,0.0,12.13273413692322,65.22129102278387,40.117443053549664,23.26534560897854,5.106527394840706,21.805849864162113,10.523783109476973,9.967957041894417,0.0,5.917906046161393,0.0,100.87461528632726,0.0,17.887954458868453,0.0,0.0,5.749511833283905,0.0,15.074484436735123,0.0,22.66222573506152,33.73516350464637,73.05735782784225,0.0,21.805849864162113,0.0,99.38999999999999,0.0,15.630310504317679,0.0,11.6674178794453,11.126902983393991,38.496204339253104,0.0,24.26546827384644,48.791889553995816,22.106399667478964,0.0,0.0,0.0,6.624626322751323,30.47790149701856,6.1380449651292,0.046178311060165234,22.776101165315634,3.9371477387251197,0.0,0.0,0.04,30,3,5,0,0,0,0,3,2,5,0,0,3,3,5,2,3,0,0,0,0,0,4.016543085902796,5,5.278360000000004,115.07920000000001,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,IS00617,Cn1cc(C(c2cn(C)c3ccc(Br)cc23)c2ccc(F)cc2)c2cc(Br)ccc12,13.754397230221546,13.754397230221546,0.026296296296296706,-0.2233070882674053,0.23039531667834084,11.8,526.2470000000001,507.09500000000025,523.989901028,150,0,0.12272834352582536,-0.35022723862214117,0.35022723862214117,0.12272834352582536,0.7,1.1666666666666667,1.6333333333333333,79.91976185362094,9.845791298990287,2.247037272596581,-2.1752005075386505,2.4124177787917898,-2.0278091011212385,9.104521414877393,0.6265525606607861,3.2041031754043505,1.8560487539201516,1283.6324864819144,20.990834873703708,16.533874109492736,19.705867187722145,14.418723993369941,9.66579589695319,11.251792436067895,7.698198688821489,9.529549746404866,5.79000127490573,6.776504552339811,4.43146804478111,5.153638565696072,-2.3699999999999988,9927080.622164775,19.585056734577975,7.397071892832987,3.206894254192609,190.74264136771342,9.13419929558271,5.817220841045895,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,43.99262193282192,65.22129102278387,63.15822605056887,0.0,4.39041504767482,53.66573766006081,0.0,9.13419929558271,14.09534396535438,5.917906046161393,0.0,104.51037217564398,0.0,0.0,0.0,4.39041504767482,0.0,31.859887795898697,9.13419929558271,14.09534396535438,5.817220841045895,22.60826052125238,82.00279685950709,0.0,21.805849864162113,0.0,9.86,0.0,4.39041504767482,0.0,11.735126887207288,0.0,14.508890523361824,32.93275284755611,12.13273413692322,12.13273413692322,103.88132061083161,0.0,20.162299514592085,7.2625275360628905,0.0,2.3762960600907035,5.806089065255732,-0.249603384563702,19.608469277135402,4.392754865835223,0.0,4.141167065591668,0.12,30,0,2,0,0,0,0,3,2,5,0,0,2,0,5,2,3,0,0,0,0,0,4.829069089696205,5,7.514300000000005,128.58300000000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,IS00618,CCCCCn1cc(C(c2cn(CCCCC)c3ccc(Br)cc23)c2ccc(F)cc2)c2cc(Br)ccc12,14.100260591247242,14.100260591247242,0.024027515327118998,-0.2065032133458149,0.12750007596894417,11.842105263157896,638.4630000000001,603.1830000000001,636.11510154,198,0,0.12272834352582541,-0.34715815456620996,0.34715815456620996,0.12272834352582541,0.6578947368421053,1.131578947368421,1.5789473684210527,79.91976210393352,9.845740076502292,2.256780876840774,-2.176623834066042,2.4201411052971094,-2.035996837264976,9.10452672165614,0.6128086542535924,3.434645857248186,1.7447596790688256,1407.782501219021,26.647689123196084,22.190728358985123,25.362721437214528,18.494733598291504,13.81803780036005,15.404034339474753,10.277390609387195,12.108741666970575,7.578399187040479,8.56490246447456,5.670070152391747,6.392240673306709,-2.3699999999999988,534514893.0869026,27.206499094035934,12.212739761797238,5.646867318140323,241.66217828288626,9.13419929558271,5.817220841045895,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,83.5233828239072,78.0629342686359,62.15239489703964,0.0,4.39041504767482,53.66573766006081,0.0,9.13419929558271,0.0,71.37982299492384,0.0,104.51037217564398,0.0,0.0,0.0,4.39041504767482,0.0,31.859887795898697,9.13419929558271,13.08951281182515,5.817220841045895,74.98066465818968,82.00279685950709,0.0,21.805849864162113,0.0,9.86,0.0,4.39041504767482,0.0,11.735126887207288,0.0,40.440046581039,58.61603933926014,12.13273413692322,12.13273413692322,103.63345104485849,0.0,21.072050395343073,7.460727319842615,0.0,2.4853301215012076,6.124172841848708,-0.2305307286729339,20.29092086357113,11.821702430043064,6.475626756523134,0.0,0.3333333333333333,38,0,2,0,0,0,0,3,2,5,0,0,2,0,5,2,11,0,0,0,0,0,8.743839296448241,5,10.82069999999999,165.67099999999957,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
523,IS00619,Fc1ccc(Cn2cc(C(c3cn(Cc4ccc(F)cc4)c4ccc(Br)cc34)c3ccc(F)cc3)c3cc(Br)ccc23)cc1,14.24238477714016,14.24238477714016,0.24246703619719545,-0.2958658026010115,0.15561639810069486,11.681818181818182,714.4230000000001,689.223,712.03365766,218,0,0.12272948622593725,-0.3427297321301699,0.3427297321301699,0.12272948622593725,0.5,0.8863636363636364,1.2954545454545454,79.91976229871416,9.845732128002973,2.2602906247696293,-2.1767769605389313,2.4220774500619155,-2.039174236500241,9.104532172444998,0.625792312381638,3.535057133668799,1.4539291720935041,1942.558639713568,30.371303762327678,23.322818771401298,26.494811849630704,21.317703478936295,14.131629902274566,15.717626441389271,10.98512357893069,12.816474636514073,8.10560992123689,9.092113198670972,6.070428151453476,6.792598672368439,-4.069999999999998,14471391781.982662,28.68634563316824,11.78782099295717,5.621245709117465,269.1879005856939,9.13419929558271,17.451662523137685,0.0,0.0,0.0,0.0,0.0,13.171245143024459,0.0,0.0,68.25809020666836,100.61366228002434,62.15239489703964,0.0,13.171245143024459,53.66573766006081,0.0,9.13419929558271,0.0,19.007418857986544,0.0,175.8026533888226,0.0,0.0,0.0,13.171245143024459,0.0,31.859887795898697,9.13419929558271,13.08951281182515,17.451662523137685,33.73516350464637,130.5337334072,0.0,21.805849864162113,0.0,9.86,0.0,13.171245143024459,0.0,23.369568569299076,13.08951281182515,58.56854635431193,36.39820241076966,24.26546827384644,24.26546827384644,77.653242508554,0.0,47.89725913499246,7.359695476266856,0.0,2.1208204994960953,7.12339800313816,-1.0748221092490013,32.29181784612983,4.324639224261789,1.1238585916304724,0.0,0.08108108108108109,44,0,2,0,0,0,0,5,2,7,0,0,2,0,7,2,7,0,0,0,0,0,7.6852160742246785,7,10.815099999999987,177.6249999999997,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,IS00620,Fc1ccc(cc1)C(c1cn(Cc2ccc(Cl)cc2)c2ccc(Br)cc12)c1cn(Cc2ccc(Cl)cc2)c2ccc(Br)cc12,14.27695267837473,14.27695267837473,0.1646892584194175,-0.2561832629184717,0.1536930827173674,11.681818181818182,747.3330000000001,722.133,743.9745565800001,218,0,0.12272834352582546,-0.34272974630610936,0.34272974630610936,0.12272834352582546,0.5681818181818182,1.0,1.4318181818181819,79.91976232455107,9.845732330559368,2.2601557574774374,-2.1767999726849006,2.4226008154276317,-2.038740522078275,9.104534202189406,0.626537791620219,3.535057133668799,1.4539291720935044,1942.558639713568,30.371303762327678,23.322818771401298,28.00666974166761,21.317703478936295,14.131629902274566,16.47355538740772,10.985123578930695,13.689346197458041,8.105609921236889,9.596065829349941,6.0704281514534815,7.0445749877079304,-3.3499999999999974,14471391781.982662,29.365921740538948,12.209558122888058,5.865104339929812,281.4633622336048,9.13419929558271,5.817220841045895,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,91.45996998713339,100.61366228002433,72.19766152452229,0.0,4.39041504767482,76.86761744052583,0.0,9.13419929558271,0.0,19.007418857986544,0.0,174.21347833421345,0.0,0.0,0.0,4.39041504767482,0.0,55.06176757636373,9.13419929558271,13.08951281182515,5.817220841045895,33.73516350464637,130.5337334072,10.045266627482652,21.805849864162113,0.0,9.86,0.0,4.39041504767482,0.0,11.735126887207288,23.134779439307803,58.56854635431192,0.0,12.13273413692322,36.39820241076966,114.05144491932369,23.20187978046503,20.861984597783316,19.82503992389111,0.0,3.7028154540110076,7.861207405226571,-0.4208725213378892,35.67894416756714,4.500179347718579,1.3795905140290616,0.0,0.08108108108108109,44,0,2,0,0,0,0,5,2,7,0,0,2,0,7,2,7,0,0,0,0,0,8.148748370983917,7,11.843699999999984,187.72899999999967,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,IS00621,Fc1ccc(cc1)C(c1cn(Cc2ccc(Br)cc2)c2ccc(Br)cc12)c1cn(Cc2ccc(Br)cc2)c2ccc(Br)cc12,14.289051443806828,14.289051443806828,0.13746703619719547,-0.24229437402958287,0.15137497681478315,11.681818181818182,836.2349999999999,811.0349999999999,831.8735254200001,218,0,0.12272834352582546,-0.34272974980277254,0.34272974980277254,0.12272834352582546,0.5,0.9090909090909091,1.3409090909090908,79.92182377978934,9.845732397036508,2.2601222987172864,-2.1768069003714423,2.4226627041798494,-2.0387718334262415,9.107507475976515,0.6265377303582749,3.535057133668799,1.4539291720935044,1942.558639713568,30.371303762327678,23.322818771401298,29.66680492786011,21.317703478936295,14.131629902274566,17.303622980503967,10.985123578930695,14.647825694097452,8.105609921236889,10.14944422474744,6.0704281514534815,7.321264185406679,-2.9699999999999975,14471391781.982662,29.725059984287153,12.434102409426174,5.995689575677431,288.5919249911242,9.13419929558271,5.817220841045895,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,100.11797800256706,100.61366228002433,71.09783392870446,0.0,4.39041504767482,85.5256254559595,0.0,9.13419929558271,0.0,19.007418857986544,0.0,173.11365073839562,0.0,0.0,0.0,4.39041504767482,0.0,63.719775591797394,9.13419929558271,13.08951281182515,5.817220841045895,33.73516350464637,139.47917243886482,0.0,21.805849864162113,0.0,9.86,0.0,4.39041504767482,0.0,11.735126887207288,0.0,58.34969223101392,22.253805966787983,12.13273413692322,12.13273413692322,170.17680098906877,0.0,23.10305147273249,14.605415654543837,0.0,2.3233667957923916,8.119440695957515,-0.37976141022677834,36.86443838007019,4.561618390928456,1.4690966868685678,0.0,0.08108108108108109,44,0,2,0,0,0,0,5,2,7,0,0,2,0,7,2,7,0,0,0,0,0,8.400100908430964,7,12.061899999999984,193.10899999999967,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,IS00622,COc1ccc(Cn2cc(C(c3cn(Cc4ccc(OC)cc4)c4ccc(Br)cc34)c3ccc(F)cc3)c3cc(Br)ccc23)cc1,14.32925977714016,14.32925977714016,0.16348631994375196,-0.25291039821703576,0.147567190193293,11.521739130434783,738.4950000000001,707.247,736.073630652,230,0,0.12272834352582546,-0.4967681999969963,0.4967681999969963,0.12272834352582546,0.5869565217391305,1.0217391304347827,1.434782608695652,79.91976235815387,9.845731939286594,2.260542522200899,-2.176862570011939,2.422928843776342,-2.039132413088416,9.104533795825072,0.41424389812742946,3.593976001825131,1.4248608898755468,1975.4431778051755,31.78551732470077,25.38338640631057,28.555379484539976,22.39371308385786,14.978410300656929,16.564406839771628,11.428340609713599,13.259691667296982,8.59720365366435,9.583706931098426,6.352688284247598,7.07485880516256,-4.329999999999998,42687052611.69123,30.330637699159695,12.815288593846414,5.971475132812365,283.8138044676484,18.60792520318281,17.316244507613703,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,68.25809020666836,100.61366228002434,62.15239489703964,14.219595082555067,13.864140955274918,53.66573766006081,0.0,9.13419929558271,0.0,19.007418857986544,14.219595082555067,164.16821170673083,0.0,11.49902366656781,9.473725907600098,4.39041504767482,11.49902366656781,31.859887795898697,23.353794378137778,13.08951281182515,5.817220841045895,33.73516350464637,130.5337334072,0.0,21.805849864162113,0.0,28.32,0.0,4.39041504767482,0.0,11.735126887207288,13.08951281182515,58.940667037485746,11.126902983393991,26.352329219478285,36.39820241076966,114.05144491932369,9.473725907600098,31.73205101016592,7.476930590911827,0.0,2.283820170764997,7.92846845836738,1.2489709930237929,36.21120687522156,4.527764224261789,1.3949243512676603,3.36252999268173,0.1282051282051282,46,0,4,0,0,0,0,5,2,7,0,0,4,0,7,2,9,0,0,0,0,0,8.449910333698464,7,10.55409999999999,190.8129999999996,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,IS00623,Fc1ccc(cc1)C(c1cn(c2ccc(Br)cc12)S(=O)(=O)c1ccc(F)cc1)c1cn(c2ccc(Br)cc12)S(=O)(=O)c1ccc(F)cc1,14.287109295046497,14.287109295046497,0.13932828527464758,-4.250309701522464,0.16094743277044626,12.375,814.4990000000001,793.331,811.9261580120002,242,0,0.26766427132093,-0.24083155469146209,0.26766427132093,0.24083155469146209,0.5,0.8541666666666666,1.2291666666666667,79.91976245889529,9.845877050060134,2.3086710520705607,-2.175472249259665,2.4326342297031687,-2.123587464104018,9.104544166251696,0.5857197220719891,3.6191020803793,1.5505640530098057,2357.3460482731416,33.95709019995458,24.35809495181138,29.16308119189624,22.83941085546009,14.232130917854983,18.69825411457096,10.985952991259479,16.447163842763437,8.092996665883947,12.455279864578438,5.874070327240123,9.351513665613922,-4.169999999999997,63581812606.15278,32.38067107756982,12.059817908554116,5.576092565594926,289.9795681417309,0.0,17.451662523137685,0.0,0.0,20.046582306815168,0.0,0.0,37.95165092815655,0.0,0.0,43.99262193282192,113.75222757047679,38.02948064998197,20.824368386268073,30.006839111682332,73.71231996687598,0.0,7.944811816474222,0.0,15.708872997196943,0.0,164.67575040542863,0.0,0.0,0.0,13.171245143024459,0.0,31.859887795898697,24.780405785132096,20.046582306815168,17.451662523137685,22.60826052125238,140.32470035823553,0.0,21.805849864162113,0.0,78.14,43.416150876114244,30.006839111682332,0.0,9.79096695103555,47.44164337091793,32.210280090320666,48.791889553995816,48.53093654769288,0.0,31.859887795898697,0.0,101.45441905527207,6.989050798974452,-0.2786565705492954,1.0308800233056183,2.123509822900191,-2.5045812236479206,24.770419119088857,2.9155783777009425,0.0,-8.500619403044926,0.02857142857142857,48,0,6,0,0,0,0,5,2,7,0,0,6,0,13,2,7,0,0,0,0,0,8.1355207698391,7,9.192499999999997,184.58859999999973,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,IS00624,COc1ccc(cc1)S(=O)(=O)n1cc(C(c2cn(c3ccc(Br)cc23)S(=O)(=O)c2ccc(OC)cc2)c2ccc(F)cc2)c2cc(Br)ccc12,14.373984295046498,14.373984295046498,0.050110372132759595,-4.129274176201225,0.14420188291886119,12.2,838.571,811.3549999999998,835.966131004,254,0,0.26766540135759376,-0.49676711200026374,0.49676711200026374,0.26766540135759376,0.58,0.98,1.36,79.91976251834429,9.845877046846594,2.3091077544063716,-2.1755773669821012,2.433878385974631,-2.1231057918145746,9.104545804035894,0.4140195570436512,3.6840992771048913,1.5238106936420177,2391.1874773475056,35.37130376232767,26.418662586720654,31.223648826805512,23.91542046038166,15.078911316237347,19.545034512953322,11.429170022042383,16.89038087354635,8.584590398311407,12.946873597005885,6.156330460034242,9.633773798408038,-4.429999999999997,189039030730.84326,34.03847025505018,13.033799222275183,5.911594463650224,304.6054720236854,9.473725907600098,17.316244507613703,0.0,0.0,20.046582306815168,0.0,0.0,29.170820832806918,0.0,0.0,43.99262193282192,113.75222757047679,38.02948064998196,35.04396346882314,30.699734923932795,73.71231996687598,0.0,7.944811816474222,0.0,15.708872997196943,14.219595082555067,153.04130872333687,0.0,11.49902366656781,9.473725907600098,4.39041504767482,11.49902366656781,31.859887795898697,39.00000086768716,20.046582306815168,5.817220841045895,22.60826052125238,140.32470035823556,0.0,21.805849864162113,0.0,96.60000000000001,31.781709194022454,21.226009016332696,0.0,9.79096695103555,58.94066703748574,0.0,58.56260930979895,73.05735782784227,12.13273413692322,31.859887795898697,9.473725907600098,85.67983593044553,7.106285913619422,0.10022074426551963,1.193879694574521,2.549702963314595,-0.18078812137512723,28.6898081481806,3.1187033777009425,0.0,-5.257648650726008,0.08108108108108109,50,0,8,0,0,0,0,5,2,7,0,0,8,0,13,2,9,0,0,0,0,0,8.8730117427542,7,8.9315,197.77659999999963,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
